Pigeons and humans use action and pose information to categorize complex human behaviors. Vision Res. 131, | 16–25.
Beyond society: the evolution of organismality. Philos Trans R Soc Lond B Biol Sci 364, | 3143–3155.
Transient cognitive dynamics, metastability, and decision making. PLoS Comput. Biol. | 4:e1000072.
Prospective cognition in animals. Behav. Process. 80, | 314–324.
Reiterated Wnt and BMP signals in neural crest development. Semin. Cell Dev. Biol. 16, | 673–682.
Variational ecology and the physics of sentient systems. Phys. Life Rev. 31, | 188–205.
Survival of olfactory memory through metamorphosis in the fly Musca domestica. Neurosci. Lett. 259, | 37–40.
Cognition in some surprising places. Biochem. Biophys. Res. Commun. 564, | 150–157.
Connecting brains to robots: an artificial body for studying the computational properties of neural tissues. Artif. Life 6, | 307–324.
Amoeboid organism uses extracellular secretions to make smart foraging decisions. Behav. Ecol. 24, | 812–818.
Slime mold uses an externalized spatial “memory” to navigate in complex environments. Proce. Natl. Acad. Sci. U.S.A. 109, | 17490–17494.
Neurodevelopmental origins of abnormal cortical morphology in dissociative identity disorder. Acta Psychiatr. Scand. 137, | 157–170.
Aiding the diagnosis of dissociative identity disorder: pattern recognition study of brain biomarkers. Br. J. Psychiatry 215, | 536–544.
Biohybrid actuators for robotics: A review of devices actuated by living cells. Sci Robot. | 2:eaaq0495.
Epigenetics and the evolution of instincts. Science 356, | 26–27.
“Electric embryos: the embryonic epithelium as a generator of developmental information,” in Nerve Growth and Guidance, ed. C. D. McCaig (London: Portland Press), | 131–150.
A low-cost multielectrode system for data acquisition enabling real-time closed-loop processing with rapid recovery from stimulation artifacts. Front. Neuroeng. | 2:12.
“NeuroRighter: closed-loop multielectrode stimulation and recording for freely moving animals and cell cultures,” in Proceedings of the Annual International Conference of the IEEE Engineering in Medicine and Biology Society IEEE Engineering in Medicine and Biology Society Conference, Vol. 2009, (Minneapolis, MN), | 6489–6492.
Dynamical realization of (M,R)-Systems. Bull. Math. Biol. 35, | 1–9.
Anticipatory systems in retrospect and prospect. Gen. Syst. 24, | 11–23.
Anticipatory Systems : Philosophical, Mathematical, and Methodological Foundations, 1st Edn. New York, NY: Pergamon Press, | 436.
Behavior, purpose, and teleology. Philos. Sci. 10, | 18–24.
Stem cells for cell replacement therapy: a therapeutic strategy for HD? Mov. Disord. 29, | 1446–1454.
Heteronom-orthotopische transplantationen von extremitätenanlagen bei axolotlembryonen. Wilhelm. Roux Arch. Entwickl. Mech. Org. 118, | 308–351.
Geometrical Frustration. Cambridge, MA: Cambridge University | Press.
Explosive sensing with insect-based biorobots. Biosens. Bioelectronics: X | 6:100050.
Delirium and postoperative cognitive dysfunction after general anesthesia. Med. Sci. Monit. 15, | CS81–CS87.
The Way of the Bodhisattva : a Translation of the Bodhicharyāvatāra, 2nd Edn. Boston, MA: Shambhala, 222. Distributed in the United States by Random | House.
Cumulative culture can emerge from collective intelligence in animal groups. Nat. Commun. | 8:15049.
Self-re-production and functionality - A systems-theoretical approach to teleological explanation. Synthese 116, | 303–354.
Modularity in Development and Evolution. Chicago, IL: University of Chicago Press, | 600.
Exploratory adaptation in large random networks. Nat. Commun. | 8:14826.
Allostasis: a brain-centered, predictive mode of physiological regulation. Trends Neurosci. 42, | 740–752.
If materialism is true, the United States is probably conscious. Philos. Stud. 172, | 1697–1721.
AFB1 controls rapid auxin signalling through membrane depolarization in Arabidopsis thaliana root. Nat. Plants 7, | 1229–1238.
“Memory and morphogenesis in planaria and beetle,” in Russian Contributions to Invertebrate Behavior, eds C. I. Abramson, Z. P. Shuranova, and Y. M. Burmistrov (Westport, CT: Praeger), | 43–76.
Ion selectivity and activation of the M2 ion channel of influenza virus. Biophys. J. 70, | 1335–1346.
Personal identity and memory. J. Philosophy 56, | 868–882.
An automated training paradigm reveals long-term memory in planarians and its persistence through head regeneration. J. Exp. Biol. 216(Pt. 20), | 3799–3810.
How to count biological minds: symbiosis, the free energy principle, and reciprocal multiscale integration. Synthese 199, | 2157–2179.
How well do dingoes, Canis dingo, perform on the detour task? Anim. Behav. 80, | 155–162.
A principle of organization which facilitates broad Lamarckian-like adaptations by improvisation. Biol. Direct. | 10:68.
Liquid brains, solid brains. Philos. Trans. R. Soc. Lond. B Biol. Sci. | 374:20190040.
Behavioral control by depolarized and hyperpolarized states of an integrating neuron. Elife | 10:e67723.
Embryonic Development and Induction. New Haven, CT: Yale University | Press.
Long-term potentiation in bone–a role for glutamate in strain-induced cellular memory? BMC Cell Biol. | 4:9.
Meta-analysis of bioelectric data in cancer, embryogenesis, and regeneration. Bioelectricity 3, | 42–67.
The yeast galactose network as a quantitative model for cellular memory. Mol. Biosyst. 11, | 28–37.
Electrically induced bacterial membrane-potential dynamics correspond to cellular proliferation capacity. Proc. Natl. Acad. Sci. U.S.A. 116, | 9552–9557.
Physiological inputs regulate species-specific anatomy during embryogenesis and regeneration. Commun. Integr. Biol. | 9:e1192733.
Phenotypes to remember: evolutionary developmental memory capacity and robustness. PLoS Comput. Biol. | 16:e1008425.
Compensatory cellular hypertrophy: the other strategy for tissue homeostasis. Trends Cell Biol. 24, | 230–237.
Mesenchymal stem cells: potential in treatment of neurodegenerative diseases. Curr. Stem Cell Res. Ther. 9, | 513–521.
Maslow and the motivation hierarchy: measuring satisfaction of the needs. Am. J. Psychol. 126, | 155–177.
Joint memory. Behav. Process. 35, | 127–140.
Predictive processing simplified: the infotropic machine. Brain Cogn. 112, | 13–24.
Towards the idea of molecular brains. Int. J. Mol. Sci. | 22:11868.
The ubiquity of consciousness. EMBO Rep. 12, | 1221–1225.
Induction of vertebrate regeneration by a transient sodium current. J. Neurosci. 30, | 13192–13200.
Cracking the bioelectric code: Probing endogenous ionic controls of pattern formation. Commun. Integr. Biol. | 6:e22595.
“The phi-bot: a robot controlled by a slime mould,” in Artificial Life Models in Hardware, eds A. Adamatzky and M. Komosinski (London: Springer), | 213–232.
Memory through metamorphosis in normal and mutant Drosophila. J. Neurosci. 14, | 68–74.
Do bone cells behave like a neuronal network? Calcif. Tissue Int. 70, | 435–442.
The Extended Organism : The Physiology of Animal-Built Structures. Cambridge, MA: Harvard University Press, | 235.
Homeostasis as a fundamental principle for a coherent theory of brains. Philos. Trans. R. Soc. Lond. B Biol. Sci. | 374:20180373.
Self-generated gradients yield exceptionally robust steering cues. Front. Cell Dev. Biol. | 8:133.
Seeing around corners: cells solve mazes and respond at a distance using attractant breakdown. Science | 369:eaay9792.
A synthetic multicellular memory device. ACS Synth. Biol. 5, | 862–873.
“Transfer of information in collective decisions by artificial agents,” in Proceedings of the the 2018 Conference on Artificial life: A Hybrid of the European Conference on Artificial life (ECAL) and the International Conference on the Synthesis and Simulation of Living Systems (ALIFE), (Cambridge, MA: MIT Press), | 641–648.
“The unit of adaptation, the emergence of individuality, and the loss of sovereignty,” in Vienna Ser Theor Bio, ed. F. B. A. P. Huneman (Cambridge, MA: MIT Press), | 117–140.
Normalized shape and location of perturbed craniofacial structures in the Xenopus tadpole reveal an innate ability to achieve correct morphology. Dev. Dyn. 241, | 863–878.
‘Infotaxis’ as a strategy for searching without gradients. Nature 445, | 406–409.
Seasonal variation of behavior and brain size in a freshwater fish. Ecol. Evol. 11, | 14950–14959.
Memory formation in the absence of experience. Nat. Neurosci. 22, | 933–940.
Cancer chemoprevention by connexins. Cancer Metastasis Rev. 21, | 199–216.
Chemotaxis: how bacteria use memory. Biol. Chem. 390, | 1097–1104.
Electrical signal transmission in the plant-wide web. Bioelectrochemistry 129, | 70–78.
Modularity in animal development and evolution: elements of a conceptual framework for EvoDevo. J. Exp. Zool. 285, | 307–325.
Ubiquitous and temperature-dependent neural plasticity in hibernators. J. Neurosci. 26, | 10590–10598.
Striving for normality: whole body regeneration through a series of abnormal generations. FASEB J. 21, | 1335–1344.
The road to modularity. Nat. Rev. Genet. 8, | 921–931.
Animal cells connected by nanotubes can be electrically coupled through interposed gap-junction channels. Proc. Natl. Acad. Sci. U.S.A. 107, | 17194–17199.
“Experiments with an in-vitro robot brain,” in Computing with Instinct. LNAI 5897, ed. Y. Cai (Berlin: | Springer).
How can evolution learn? Trends Ecol. Evol. 31, | 147–157.
“Associative memory in gene regulation networks,” in Proceedings of the Artificial Life Conference XII, | (Odense).
Evolutionary connectionism: algorithmic principles underlying the evolution of biological organisation in evo-devo, evo-eco and evolutionary transitions. Evol. Biol. 43, | 553–581.
The evolution of phenotypic correlations and “developmental memory”. Evolution 68, | 1124–1138.
General anesthetics inhibit gap junction communication in cultured organotypic hippocampal slices. Anesth. Analg. 102, | 1692–1698.
Major evolutionary transitions in individuality. Proc. Natl. Acad. Sci. U.S.A. 112, | 10112–10119.
Regulation of axial and head patterning during planarian regeneration by a commensal bacterium. Mech. Dev. | 163:103614.
Introduction: vitalism without metaphysics? Medical vitalism in the enlightenment. Sci. Context 21, | 461–463.
Mechanisms for the epigenetic inheritance of stress response in single cells. Curr. Genet. 64, | 1221–1228.
Encoding membrane-potential-based memory within a microbial community. Cell Syst. 10, | 417–423.e3.
Mechanical memory and dosing influence stem cell fate. Nat. Mater. 13, | 645–652.
The Zahn drawings: new illustrations of Xenopus embryo and tadpole stages for studies of craniofacial development. Development 144, | 2708–2713.
Hierarchical modularity of nested bow-ties in metabolic networks. BMC Bioinformatics | 7:386.
Cardiac memory: do the heart and the brain remember the same? J. Interv. Card Electrophysiol. 11, 177–182.
